_id,Document Name,Author,Year,Primary Stakeholder,Primary Category,Primary Labels,Secondary Stakeholder,Secondary Category,Secondary Labels,Context,Tag,prinorm,secnorm,source,Insert Datetime
685d9f7157f9330c8627812b,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Farmers,Producers,Producers 008,"The Department of Agriculture, Food and the Marine is recommended to enhance agricultural advisory services to assist farmers in transitioning to low carbon farming.",Recommendation,"departmentofagriculture,foodandthemarine004",producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627812c,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Farmers,Producers,Producers 008,"The Department of Agriculture, Food and the Marine is recommended to enhance agricultural advisory services to assist farmers in transitioning to low carbon farming.",Recommendation,"departmentofagriculture,foodandthemarine004",producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627812d,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Government of Ireland,Government of Ireland,Government of Ireland 001,Agricultural Cooperatives,Producers,Producers 001,The Government is recommended to develop a national strategy to facilitate cooperatives for processing slurry via Anaerobic Digestion to benefit the agricultural sector.,Proposes,governmentofireland001,producers001,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627812e,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Department of the Taoiseach,Department of the Taoiseach,Department of the Taoiseach 001,Farmers,Producers,Producers 008,The Department of the Taoiseach is recommended to establish a multi-stakeholder forum to create new opportunities for farmers through agricultural diversification and climate change initiatives.,Proposes,departmentofthetaoiseach001,producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627812f,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Farmers,Producers,Producers 008,"The Department of Agriculture, Food and the Marine is recommended to enhance agricultural advisory services to assist farmers in transitioning to low carbon farming.",Recommendation,"departmentofagriculture,foodandthemarine004",producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278130,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Farmers,Producers,Producers 008,"The Department of Agriculture, Food and the Marine is recommended to enhance agricultural advisory services to assist farmers in transitioning to low carbon farming.",Recommendation,"departmentofagriculture,foodandthemarine004",producers008,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278131,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Agricultural Advisory Service,Research and Regulatory,Research and Regulatory 004,"The Department of Agriculture, Food and the Marine is recommended to direct Teagasc to enhance the agricultural advisory service for better support to farmers transitioning to low carbon farming.",Recommends,"departmentofagriculture,foodandthemarine004",researchandregulatory004,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278132,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Agricultural Advisory Service,Research and Regulatory,Research and Regulatory 004,"The Department of Agriculture, Food and the Marine is recommended to direct Teagasc to enhance the agricultural advisory service for better support to farmers transitioning to low carbon farming.",Recommends,"departmentofagriculture,foodandthemarine004",researchandregulatory004,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278133,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Government of Ireland,Government of Ireland,Government of Ireland 001,Agricultural Cooperatives,Producers,Producers 001,The Government is recommended to develop a national strategy to facilitate cooperatives for processing slurry via Anaerobic Digestion to benefit the agricultural sector.,Proposes,governmentofireland001,producers001,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278134,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,European Commission,International organisation,International organisation 004,"Directorate-General for Energy, European Commission",European Union (EU),European Union (EU) 003,The Director General (DG) Energy of the European Commission was mentioned in a public meeting context on 20 September 2018.,Mentions,internationalorganisation004,europeanunion(eu)003,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278135,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Business, Employment and Retail","Department of Business, Employment and Retail","Department of Business, Employment and Retail 001",Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","The Secretary General of the Department of Business, Employment and Retail was mentioned alongside Enterprise Ireland during a public meeting.",Mentions,"departmentofbusiness,employmentandretail001","departmentofbusiness,employmentandretail003",Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278136,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Business, Employment and Retail","Department of Business, Employment and Retail","Department of Business, Employment and Retail 001",Industrial Development Authority,State Agencies and Local Authorities,State Agencies and Local Authorities 002,"The Secretary General of the Department of Business, Employment and Retail was present alongside the Irish Development Authority (IDA) during a public meeting.",Neutral,"departmentofbusiness,employmentandretail001",stateagenciesandlocalauthorities002,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278137,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Business, Employment and Retail","Department of Business, Employment and Retail","Department of Business, Employment and Retail 001",Science Foundation Ireland,Research and Regulatory,Research and Regulatory 073,"The Secretary General of the Department of Business, Employment and Retail was present alongside Science Foundation Ireland during a public meeting on 18 October 2018.",Neutral,"departmentofbusiness,employmentandretail001",researchandregulatory073,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278138,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Department of Rural and Community Development,Department of Rural and Community Development,Department of Rural and Community Development 001,Office of Public Works,State Agencies and Local Authorities,State Agencies and Local Authorities 011,The Secretary General of the Department of Rural and Community Development was mentioned alongside The Office of Public Works (OPW) in a public meeting context.,Mentions,departmentofruralandcommunitydevelopment001,stateagenciesandlocalauthorities011,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278139,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,"The Secretary General of the Department of Agriculture, Food and the Marine was present alongside Teagasc at a public meeting on 7 November 2018.",Neutral,"departmentofagriculture,foodandthemarine004",semistateagency012,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627813a,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,"The Secretary General of the Department of Agriculture, Food and the Marine was present alongside Teagasc at a public meeting on 7 November 2018.",Neutral,"departmentofagriculture,foodandthemarine004",semistateagency012,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627813b,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,"The Secretary General of the Department of Agriculture, Food and the Marine was present alongside Teagasc at a public meeting on 7 November 2018.",Neutral,"departmentofagriculture,foodandthemarine004",semistateagency012,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627813c,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,"The Secretary General of the Department of Agriculture, Food and the Marine was present alongside Teagasc at a public meeting on 7 November 2018.",Neutral,"departmentofagriculture,foodandthemarine004",semistateagency012,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627813d,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","The Secretary General of the Department of Agriculture, Food and the Marine was present at a public meeting alongside Bord Bia.",Neutral,"departmentofagriculture,foodandthemarine004","branding,marketinganddistribution001",Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627813e,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","The Secretary General of the Department of Agriculture, Food and the Marine was present at a public meeting alongside Bord Bia.",Neutral,"departmentofagriculture,foodandthemarine004","branding,marketinganddistribution001",Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c8627813f,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","The Secretary General of the Department of Agriculture, Food and the Marine was present at a public meeting alongside Bord Bia.",Neutral,"departmentofagriculture,foodandthemarine004","branding,marketinganddistribution001",Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278140,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004",Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","The Secretary General of the Department of Agriculture, Food and the Marine was present at a public meeting alongside Bord Bia.",Neutral,"departmentofagriculture,foodandthemarine004","branding,marketinganddistribution001",Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278141,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Bord na Móna,Semi-State Agency,Semi-State Agency 003,EirGrid,Telecommunications and Financial Services,Telecommunications and Financial Services 005,Bord Na Móna and EirGrid were mentioned together in a transcript from a public meeting on 13 November 2018.,Mentions,semistateagency003,telecommunicationsandfinancialservices005,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278142,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Irish Congress of Trade Unions,Trade Union,Trade Union 001,Nevin Economic Research Institute,Research and Regulatory,Research and Regulatory 066,The Irish Congress of Trade Unions and the Nevin Economic Research Institute (NERI) are mentioned together in the context of a public meeting on 4 December 2018.,Mentions,tradeunion001,researchandregulatory066,Publications,2025-06-26T20:28:49.496Z
685d9f7157f9330c86278143,"Report, Climate Change_ A Cross-Party Consensus for Action.pdf",Joint Committee on Climate Action,2019,Irish Congress of Trade Unions,Trade Association,Trade Association 025,Nevin Economic Research Institute,Research and Regulatory,Research and Regulatory 066,The Irish Congress of Trade Unions and the Nevin Economic Research Institute (NERI) are mentioned together in the context of a public meeting on 4 December 2018.,Mentions,tradeassociation025,researchandregulatory066,Publications,2025-06-26T20:28:49.496Z
