_id,RECOMMENDATION,Short Recommendation,Action,Short Action,Formal Stakeholder,Category,Labels,norm,topic,source,Insert Datetime,Stakeholder
685d9e5a57f9330c86277936,Knowledge Transfer,Knowledge Transfer,Enterprise Ireland will promote and develop Gradhubâ€™s Graduate Business Growth Initiative (Graduate Placement) to assist indigenous food and drink SMEs to scale and grow their businesses through the introduction of graduate talent.,Expand graduate SME placement scheme,Small And Medium Enterprises,Sales And Retail,Sales and Retail 012,salesandretail012,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c86277937,Knowledge Transfer,Knowledge Transfer,"To increase innovation capability and absorption capacity across the sector Enterprise Ireland, in association with the relevant research institutions will design and develop a Food Innovation Fellowship programme to increase and embed technical capability within food companies.",Launch Food Innovation Fellowship programme,Enterprise Ireland,"Department Of Business, Employment And Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c86277938,Knowledge Transfer,Knowledge Transfer,"Enterprise Irelandâ€™s Innovation 4 Growth programme will support companies to implement innovation practices, processes and culture with a focus on market led innovation.",Implement Innovation 4 Growth programme,Enterprise Ireland,"Department Of Business, Employment And Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c86277939,Knowledge Transfer,Knowledge Transfer,Teagasc will develop an industry-based Walsh Fellowship Postgraduate scheme to enhance the scientific absorption capacity of the food SME sector,Create Walsh Postgraduate Fellowship scheme,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c8627793a,Knowledge Transfer,Knowledge Transfer,Teagasc will develop an industry-based Walsh Fellowship Postgraduate scheme to enhance the scientific absorption capacity of the food SME sector,Create Walsh Postgraduate Fellowship scheme,Small And Medium Enterprises,Sales And Retail,Sales and Retail 012,salesandretail012,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c8627793b,Knowledge Transfer,Knowledge Transfer,"Explore formal opportunities to transfer learnings from food and drink production to new sector entrants via mentoring, training and skills transfer by Industry, Skillnets, universities, schools and Agri Aware.",Transfer industry learnings to entrants,Agri Aware,Ngo,NGO 001,ngo001,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c8627793c,Knowledge Transfer,Knowledge Transfer,"Enterprise Ireland and Bord Iascaigh Mhara (BIM) to continue to develop a series of tailored executive development programmes in the Seafood sector to prioritise leadership and management development, technical development (including safety and green manufacturing), and sales and marketing.",Develop executive programmes for seafood,Enterprise Ireland,"Department Of Business, Employment And Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c8627793d,Knowledge Transfer,Knowledge Transfer,"Enterprise Ireland and Bord Iascaigh Mhara (BIM) to continue to develop a series of tailored executive development programmes in the Seafood sector to prioritise leadership and management development, technical development (including safety and green manufacturing), and sales and marketing.",Develop executive programmes for seafood,Bord Iascaigh Mhara,Semi-state agency,Semi-state agency 002,semistateagency002,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c8627793e,Knowledge Transfer,Knowledge Transfer,Enterprise Ireland and Bord Bia to collaborate with industry on the development of a pilot support programme for agri-food companies to support overseas business development initiatives.,Develop executive programmes for seafood,Enterprise Ireland,"Department Of Business, Employment And Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c8627793f,Knowledge Transfer,Knowledge Transfer,"DAFM, Teagasc and the Health and Safety Authority to continue to support educational initiatives supporting behavioural change at farm level in respect of safety in particular as part of knowledge transfer groups and level 6 (green cert) education.",Support farm safety educational initiatives,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c86277940,Knowledge Transfer,Knowledge Transfer,"DAFM, Teagasc and the Health and Safety Authority to continue to support educational initiatives supporting behavioural change at farm level in respect of safety in particular as part of knowledge transfer groups and level 6 (green cert) education.",Support farm safety educational initiatives,Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c86277941,Knowledge Transfer,Knowledge Transfer,"DAFM, Teagasc and the Health and Safety Authority to continue to support educational initiatives supporting behavioural change at farm level in respect of safety in particular as part of knowledge transfer groups and level 6 (green cert) education.",Support farm safety educational initiatives,Health And Safety Authority,Research And Regulatory,Research and Regulatory 044,researchandregulatory044,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c86277942,Knowledge Transfer,Knowledge Transfer,BIM to provide an enhanced programme of training for crew of fishing vessels with a strong focus on safety at sea.,Provide enhanced safety training programme,Bord Iascaigh Mhara,Semi-state agency,Semi-state agency 002,semistateagency002,live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c86277943,Development of measures to manage impacts of price/income volatility,Develop measures for income volatility,DAFM to continue to support and pursue an adequately funded Common Agriculture Policy post 2020 and seek to maintain income supports at least at current levels.,Pursue funded agriculture policy support,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c86277944,Development of measures to manage impacts of price/income volatility,Develop measures for income volatility,DAFM and industry to progress development of producer organisations in beef and horticulture sectors.,"Develop producer organisations beef, horticulture","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:24:10.811Z,
685d9e5a57f9330c86277945,Development of measures to manage impacts of price/income volatility,Develop measures for income volatility,DAFM and industry to explore mechanisms to improve transparency around pricing and costs.,Explore pricing transparency mechanisms,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Wise,2025-06-26T20:24:10.811Z,
